X1,state,StateAbbr,county,countyname,variable,year,value,name
165067,29,MO,159,Pettis County,Single Family,1997,13,Pettis
165068,29,MO,159,Pettis County,Single Family,1996,21,Pettis
165069,29,MO,159,Pettis County,Single Family,1995,36,Pettis
165070,29,MO,159,Pettis County,Single Family,1994,26,Pettis
165071,29,MO,159,Pettis County,Single Family,1993,39,Pettis
165072,29,MO,159,Pettis County,Single Family,1992,25,Pettis
165073,29,MO,159,Pettis County,Single Family,1991,31,Pettis
165074,29,MO,159,Pettis County,Single Family,1990,26,Pettis
165075,29,MO,159,Pettis County,Single Family,1989,40,Pettis
165076,29,MO,159,Pettis County,Single Family,1988,35,Pettis
165077,29,MO,159,Pettis County,Single Family,1987,25,Pettis
165078,29,MO,159,Pettis County,Single Family,1986,21,Pettis
165079,29,MO,159,Pettis County,Single Family,1985,13,Pettis
165080,29,MO,159,Pettis County,Single Family,1984,16,Pettis
165081,29,MO,159,Pettis County,Single Family,1983,14,Pettis
165082,29,MO,159,Pettis County,Single Family,1982,10,Pettis
165083,29,MO,159,Pettis County,Single Family,1981,27,Pettis
165084,29,MO,159,Pettis County,Single Family,1980,46,Pettis
165187,29,MO,161,Phelps County,Single Family,2010,35,Phelps
165188,29,MO,161,Phelps County,Single Family,2009,39,Phelps
165189,29,MO,161,Phelps County,Single Family,2008,20,Phelps
165190,29,MO,161,Phelps County,Single Family,2007,55,Phelps
165191,29,MO,161,Phelps County,Single Family,2006,110,Phelps
165192,29,MO,161,Phelps County,Single Family,2005,103,Phelps
165193,29,MO,161,Phelps County,Single Family,2004,72,Phelps
165194,29,MO,161,Phelps County,Single Family,2003,115,Phelps
165195,29,MO,161,Phelps County,Single Family,2002,60,Phelps
165196,29,MO,161,Phelps County,Single Family,2001,81,Phelps
165197,29,MO,161,Phelps County,Single Family,2000,68,Phelps
165198,29,MO,161,Phelps County,Single Family,1999,82,Phelps
165199,29,MO,161,Phelps County,Single Family,1998,77,Phelps
165200,29,MO,161,Phelps County,Single Family,1997,58,Phelps
165201,29,MO,161,Phelps County,Single Family,1996,90,Phelps
165202,29,MO,161,Phelps County,Single Family,1995,81,Phelps
165203,29,MO,161,Phelps County,Single Family,1994,71,Phelps
165204,29,MO,161,Phelps County,Single Family,1993,64,Phelps
165205,29,MO,161,Phelps County,Single Family,1992,55,Phelps
165206,29,MO,161,Phelps County,Single Family,1991,49,Phelps
165207,29,MO,161,Phelps County,Single Family,1990,52,Phelps
165208,29,MO,161,Phelps County,Single Family,1989,41,Phelps
165209,29,MO,161,Phelps County,Single Family,1988,71,Phelps
165210,29,MO,161,Phelps County,Single Family,1987,53,Phelps
165211,29,MO,161,Phelps County,Single Family,1986,53,Phelps
165212,29,MO,161,Phelps County,Single Family,1985,31,Phelps
165213,29,MO,161,Phelps County,Single Family,1984,80,Phelps
165214,29,MO,161,Phelps County,Single Family,1983,73,Phelps
165215,29,MO,161,Phelps County,Single Family,1982,37,Phelps
165216,29,MO,161,Phelps County,Single Family,1981,41,Phelps
165217,29,MO,161,Phelps County,Single Family,1980,43,Phelps
165362,29,MO,163,Pike County,Single Family,2010,6,Pike
165363,29,MO,163,Pike County,Single Family,2009,10,Pike
165364,29,MO,163,Pike County,Single Family,2008,16,Pike
165365,29,MO,163,Pike County,Single Family,2007,20,Pike
165366,29,MO,163,Pike County,Single Family,2006,26,Pike
165367,29,MO,163,Pike County,Single Family,2005,12,Pike
165368,29,MO,163,Pike County,Single Family,2004,14,Pike
165369,29,MO,163,Pike County,Single Family,2003,13,Pike
165370,29,MO,163,Pike County,Single Family,2002,11,Pike
165371,29,MO,163,Pike County,Single Family,2001,7,Pike
165372,29,MO,163,Pike County,Single Family,2000,13,Pike
165373,29,MO,163,Pike County,Single Family,1999,9,Pike
165374,29,MO,163,Pike County,Single Family,1998,9,Pike
165375,29,MO,163,Pike County,Single Family,1997,41,Pike
165376,29,MO,163,Pike County,Single Family,1996,17,Pike
165377,29,MO,163,Pike County,Single Family,1995,3,Pike
165378,29,MO,163,Pike County,Single Family,1994,20,Pike
165379,29,MO,163,Pike County,Single Family,1993,9,Pike
165380,29,MO,163,Pike County,Single Family,1992,2,Pike
165381,29,MO,163,Pike County,Single Family,1991,2,Pike
165382,29,MO,163,Pike County,Single Family,1990,5,Pike
165383,29,MO,163,Pike County,Single Family,1989,2,Pike
165384,29,MO,163,Pike County,Single Family,1988,3,Pike
165385,29,MO,163,Pike County,Single Family,1987,2,Pike
165386,29,MO,163,Pike County,Single Family,1986,6,Pike
165387,29,MO,163,Pike County,Single Family,1985,2,Pike
165388,29,MO,163,Pike County,Single Family,1984,5,Pike
165389,29,MO,163,Pike County,Single Family,1983,20,Pike
165390,29,MO,163,Pike County,Single Family,1982,28,Pike
165391,29,MO,163,Pike County,Single Family,1981,5,Pike
165392,29,MO,163,Pike County,Single Family,1980,15,Pike
165455,29,MO,165,Platte County,Single Family,2010,105,Platte
165456,29,MO,165,Platte County,Single Family,2009,106,Platte
165457,29,MO,165,Platte County,Single Family,2008,102,Platte
165458,29,MO,165,Platte County,Single Family,2007,187,Platte
165459,29,MO,165,Platte County,Single Family,2006,404,Platte
165460,29,MO,165,Platte County,Single Family,2005,375,Platte
165461,29,MO,165,Platte County,Single Family,2004,404,Platte
165462,29,MO,165,Platte County,Single Family,2003,348,Platte
165463,29,MO,165,Platte County,Single Family,2002,391,Platte
165464,29,MO,165,Platte County,Single Family,2001,375,Platte
165465,29,MO,165,Platte County,Single Family,2000,379,Platte
165466,29,MO,165,Platte County,Single Family,1999,400,Platte
165467,29,MO,165,Platte County,Single Family,1998,268,Platte
165468,29,MO,165,Platte County,Single Family,1997,279,Platte
165469,29,MO,165,Platte County,Single Family,1996,283,Platte
165470,29,MO,165,Platte County,Single Family,1995,212,Platte
165471,29,MO,165,Platte County,Single Family,1994,217,Platte
165472,29,MO,165,Platte County,Single Family,1993,273,Platte
165473,29,MO,165,Platte County,Single Family,1992,335,Platte
165474,29,MO,165,Platte County,Single Family,1991,214,Platte
165475,29,MO,165,Platte County,Single Family,1990,192,Platte
165476,29,MO,165,Platte County,Single Family,1989,206,Platte
165477,29,MO,165,Platte County,Single Family,1988,272,Platte
165478,29,MO,165,Platte County,Single Family,1987,291,Platte
165479,29,MO,165,Platte County,Single Family,1986,260,Platte
165480,29,MO,165,Platte County,Single Family,1985,125,Platte
165481,29,MO,165,Platte County,Single Family,1984,108,Platte
165482,29,MO,165,Platte County,Single Family,1983,117,Platte
165483,29,MO,165,Platte County,Single Family,1982,45,Platte
165484,29,MO,165,Platte County,Single Family,1981,62,Platte
165485,29,MO,165,Platte County,Single Family,1980,95,Platte
165595,29,MO,167,Polk County,Single Family,2010,21,Polk
165596,29,MO,167,Polk County,Single Family,2009,19,Polk
165597,29,MO,167,Polk County,Single Family,2008,63,Polk
165598,29,MO,167,Polk County,Single Family,2007,41,Polk
165599,29,MO,167,Polk County,Single Family,2006,86,Polk
165600,29,MO,167,Polk County,Single Family,2005,71,Polk
165601,29,MO,167,Polk County,Single Family,2004,44,Polk
165602,29,MO,167,Polk County,Single Family,2003,37,Polk
165603,29,MO,167,Polk County,Single Family,2002,33,Polk
165604,29,MO,167,Polk County,Single Family,2001,36,Polk
165605,29,MO,167,Polk County,Single Family,2000,40,Polk
165606,29,MO,167,Polk County,Single Family,1999,47,Polk
165607,29,MO,167,Polk County,Single Family,1998,36,Polk
165608,29,MO,167,Polk County,Single Family,1997,48,Polk
165609,29,MO,167,Polk County,Single Family,1996,66,Polk
165610,29,MO,167,Polk County,Single Family,1995,71,Polk
165611,29,MO,167,Polk County,Single Family,1994,91,Polk
165612,29,MO,167,Polk County,Single Family,1993,68,Polk
165613,29,MO,167,Polk County,Single Family,1992,64,Polk
165614,29,MO,167,Polk County,Single Family,1991,41,Polk
165615,29,MO,167,Polk County,Single Family,1990,54,Polk
165616,29,MO,167,Polk County,Single Family,1989,56,Polk
165617,29,MO,167,Polk County,Single Family,1988,46,Polk
165618,29,MO,167,Polk County,Single Family,1987,48,Polk
165619,29,MO,167,Polk County,Single Family,1986,32,Polk
165620,29,MO,167,Polk County,Single Family,1985,23,Polk
165621,29,MO,167,Polk County,Single Family,1984,20,Polk
